stem,count
"המהלך",356
"תקשורת",356
"מפעל",356
"המקצועי",356
"הזכויות",356
"הזמנים",355
"מחוז",355
"ערבים",355
"החליטה",355
"תסביר",355
"לעלות",354
"הוצאות",354
"שעושה",354
"שבכל",354
"מסגרת",354
"רשימה",354
"תקן",354
"העסק",353
"פותחים",353
"מסכימה",353
"מודל",353
"פעמיים",352
"מכך",352
"הגיוני",352
"הפעם",352
"לוי",352
"רגולציה",352
"גדולות",351
"מתייחסים",351
"שאומרת",351
"להפעיל",351
"מלאה",351
"להפוך",351
"האלו",351
"שתיים",350
"כספי",350
"הקטנים",350
"השמונהעשרה",350
"מוכר",350
"להיום",350
"לאחרונה",350
"נדון",349
"רציני",349
"המשק",349
"ספציפית",348
"שבועות",348
"הקיץ",348
"נשק",348
"חשבתי",348
"בשורה",348
"בטוחה",347
"שאומרים",347
"ארגונים",347
"משנת",347
"עזוב",346
"האזרחים",346
"ברשויות",346
"דולר",346
"שולחן",346
"רווחה",346
"שעובדים",346
"רשום",346
"הגנה",346
"ירד",346
"נקודת",345
"הבנו",345
"קיבלה",345
"לפועל",345
"שלם",345
"מכאן",345
"רע",344
"ישיבות",344
"בינואר",344
"קובעים",344
"חזרה",343
"הכלכלית",343
"עשתה",343
"האירוע",343
"זהו",343
"תקציבי",343
"ממשיכים",342
"חלקם",342
"יצטרכו",342
"התנועה",342
"יסוד",342
"להתקדם",342
"מרגיש",341
"ביוני",341
"מהן",341
"מסוימות",341
"התקנים",341
"גברים",341
"סחר",341
"לעוד",341
"אליי",340
"שעדיין",340
"החוקים",340
"ייקח",340
"במספר",339
"מגיעה",339
"הפרטי",339
"אירועים",339
"לבחור",339
"התושבים",338
"לכמה",338
"בהיבט",338
"הכלל",338
"החוצה",338
"לכאורה",338
"ימי",338
"באותם",338
"בשל",338
"ההבדל",337
"ושוב",337
"במקביל",337
"איתנו",337
"יחידת",337
"הפרטים",337
"להורים",336
"נמנע",336
"בעתיד",336
"פותח",336
"מזמן",336
"לשני",336
"פוגע",336
"המילה",336
"שעוד",335
"עוסק",335
"המכרז",335
"למישהו",335
"הפרסום",335
"מסמך",335
"עמדות",335
"המשנה",335
"חוות",334
"תעשו",334
"ניקח",334
"שבא",334
"בחיים",334
"העלאת",334
"באו",334
"ההוצאה",334
"ייעוץ",333
"הערכה",333
"פרויקטים",333
"שאלת",333
"חוזה",333
"שנות",333
"למדינת",333
"שרק",333
"באתי",333
"האינטרנט",332
"ההסתדרות",332
"עשיתי",332
"המקרה",332
"אזרחי",331
"לאיזה",331
"הסמכות",331
"איתן",331
"הגדולה",331
"התחייבות",330
"לחזק",330
"אזור",330
"בדצמבר",330
"ההחלטות",330
"לבתי",329
"ברוב",329
"בנצרת",329
"המקצוע",329
"בשפה",329
"נקיים",328
"התוצאה",328
"בקריאה",328
"אדבר",328
"הטענה",328
"למעט",328
"טובות",327
"ולאחר",327
"מידה",327
"בגדול",326
"בתלאביב",326
"בנות",326
"חוזרים",326
"בקהילה",326
"אזרחים",326
"ברוך",326
"לעצור",326
"דוגמאות",326
"גבוהים",326
"קצרה",325
"לכיוון",325
"דיברת",325
"גידול",325
"היות",324
"משותף",324
"לחודש",324
"האישור",324
"נציגים",324
"הדואר",324
"וחלק",323
"ענף",323
"הצד",323
"האגף",323
"אליכם",322
"רופא",322
"להישאר",322
"שכאשר",322
"שותף",322
"והבריאות",321
"למכור",321
"לאישור",321
"שאמרה",320
"לשפר",320
"שיקום",320
"אינטרס",320
"וחלילה",320
"ייתכן",320
"ממשלתי",320
"ליד",320
"קטינים",319
"הסעיפים",319
"לצמצם",319
"המספר",319
"המורה",319
"לגיל",319
"שעלו",319
"רחבה",319
"בכתב",319
"בהכרח",319
"לתקופה",319
"הארגון",319
"אמורה",319
"מסתכל",319
"עומדת",319
"שיושב",319
"אמון",319
"שאר",318
"הנוהל",318
"התאגידים",318
"נזק",318
"למשטרה",318
"יגידו",318
"אינו",317
"בתפקיד",317
"במליאה",317
"יצטרך",317
"הפער",317
"יואל",317
"ממילא",317
"משאבים",317
"דוחות",317
"תמיכה",316
"הפוך",316
"עלי",316
"קביעת",316
"הבטיחות",316
"אופק",316
"המודל",316
"התחילה",315
"בגין",315
"מתנגדים",315
"וחקיקה",315
"העברת",314
"בחול",313
"הספורט",313
"תיתן",313
"נפרד",313
"תעסוקה",313
"מקרקעי",312
"נעבור",312
"מאיר",312
"שיושבים",312
"רפואי",312
"העיקרי",312
"האמור",312
"קושי",312
"ממונה",312
"מצביע",311
"פרטיים",311
"יוצר",311
"חס",311
"המיוחד",311
"שיכולים",311
"עלויות",311
"אוכל",311
"בעיניי",311
"מעשה",310
"השאר",310
"עצם",310
"התחרות",310
"תעשייה",310
"פסקה",310
"קידום",310
"מטבע",309
"שייך",309
"הכנסות",309
"להראות",309
"קול",309
"ספורט",309
"ועדיין",309
"ברורים",309
"כשהם",309
"יעד",308
"לאדם",308
"ביניים",308
"חריגים",308
"ואפילו",307
"להלן",307
"כלכלה",307
"התמונה",307
"חשבנו",307
"בודק",307
"העולים",307
"החשוב",306
"הפנסיה",306
"ספציפי",306
"דקה",306
"לצרכן",306
"באוגוסט",306
"זכאי",306
"מכוח",306
"סיבות",306
"היהודית",306
"חברתית",306
"להסדיר",306
"מהותי",305
"הצבא",305
"הנתון",305
"הבדיקה",305
"בתקופת",305
"להגדיר",305
"פועל",304
"הייתם",304
"אפס",304
"באגף",304
"רופאים",304
"כוללת",304
"תגידו",304
"הסתייגות",304
"ושלישית",303
"עזר",303
"עליך",303
"ולעשות",303
"מהסוג",303
"חיילים",303
"פני",302
"להטיל",302
"תחנות",302
"השליטה",302
"למנהל",302
"ואפשר",301
"יועץ",301
"המלון",301
"מצליחים",301
"הגנת",301
"מטר",301
"החומר",301
"מבחן",301
"איתך",301
"אמנון",300
"קשים",300
"כמי",300
"ואחד",300
"ידעו",300
"העלות",300
"מעביר",299
"הספרים",299
"ממשלתית",299
"נכסים",299
"בזכות",299
"ביניהם",298
"אמצעי",298
"אעשה",298
"תקנים",298
"נוגע",298
"והיום",298
"ליושבראש",298
"קשות",298
"בעזרת",297
"והיה",297
"להבטיח",297
"הפרדה",297
"אמיתי",296
"לספק",296
"לילד",296
"בדרכים",296
"החוקה",296
"כיתה",296
"להחזיק",296
"המחלקה",295
"מעקב",295
"עסקה",295
"ליועץ",295
"בקדנציה",295
"ויכול",295
"החדשות",295
"שאדם",295
"הצדדים",294
"ומצד",294
"בנו",294
"לעולם",294
"בנוגע",294
"לסכם",294
"מקור",294
"שהשר",293
"באחריות",293
"הפלילי",293
"בצו",293
"מיוחדת",293
"לגבות",293
"איננו",293
"לדווח",293
"שישה",293
"עניינים",292
"ארצית",292
"הפרקליטות",292
"אילת",292
"בעיני",292
"מירי",292
"שרת",292
"והגנת",292
"למניעת",292
"עברה",292
"חשש",291
"נמוכה",291
"בנוסח",291
"משם",291
"הממוצע",291
"נקבל",291
"אשראי",291
"מתכוונים",290
"השעות",290
"ההליך",290
"קטנות",289
"הגברת",289
"לעסוק",289
"שנאמרו",289
"ערים",289
"בתיספר",289
"החדשה",289
"שיפור",289
"לוח",288
"נדרש",288
"נו",288
"הלשכה",288
"שעכשיו",288
"פרופסור",288
"לשירות",288
"מאגר",288
"עדיף",287
"אתר",287
"רפורמה",287
"לתוקף",287
"כיצד",287
"אילן",287
"תלמיד",287
"מעמ",287
"מדויק",287
"לימודים",286
"ערב",286
"ברכה",286
"חמור",286
"תכף",285
"אזולאי",285
"השבוע",285
"הסתדרות",285
"שאינם",285
"שהגיעו",285
"משקיעים",284
"שש",284
"אמת",284
"בתמוז",284
"מחויבים",284
"מצפה",284
"פער",284
"לאזרחים",284
"שלב",283
"לפרסם",283
"ובעצם",283
"הגדולות",283
"אצלכם",283
"משטרה",283
"הדירה",283
"עונה",283
"מאמץ",282
"פרטים",282
"הגיעה",282
"קריאה",282
"אבי",282
"ההוראה",282
"הנחיות",281
"תקצוב",281
"סיכון",281
"המערכות",281
"לאתר",281
"הגדולים",280
"התנגדות",280
"להשיג",280
"שאמרו",280
"אפליה",279
"לוין",279
"נלך",279
"כוונה",279
"רצינית",279
"הגישה",278
"ברירה",278
"אנו",278
"הכוח",278
"המעבר",278
"יחול",278
"נציבות",278
"לשקול",278
"באינטרנט",278
"מהיום",278
"לביצוע",278
"מעריך",278
"העובד",278
"התקבלה",278
"המזון",277
"לשינוי",277
"ספרים",277
"בתיהספר",277
"הופך",277
"מאחורי",277
"בשעות",277
"החקירה",277
"משתמשים",277
"ממשל",277
"מושב",277
"בארצות",276
"צודקת",276
"שאף",276
"הקבוצה",276
"מהיר",276
"שאמרנו",275
"בקרה",275
"חדר",275
"רצינו",275
"לפתח",275
"עלו",275
"התשתיות",275
"יריב",275
"מינימום",275
"השלישית",275
"לתקציב",275
"עשיתם",275
"והיו",275
"באנו",274
"עוזר",274
"מעלים",274
"רקע",273
"טבעי",273
"כחלק",273
"ואמר",273
"לצערנו",273
"ביתהספר",273
"מצליח",273
"וכאן",273
"רעיון",273
"הבוקר",273
"שמקבלים",273
"בדרום",273
"ציון",272
"הסוכנות",272
"ששר",272
"לכלל",272
"קיום",272
"שעומד",272
"המלצות",271
"תקין",271
"המדינות",271
"הקרוב",271
"רותם",271
"ממשלת",271
"פערים",271
"נפתח",271
"והדבר",270
"מעולם",270
"פלילי",270
"חובות",270
"הבאים",269
"בקשת",269
"חזקה",269
"מוצרים",269
"נמצאות",269
"בנפרד",269
"הצרכים",269
"והכול",269
"לתיקון",269
"לוודא",268
"לקרות",268
"ודברים",268
"מוכרים",268
"ביתספר",268
"אברהם",267
"המחוקק",267
"אזורי",267
"זמנים",267
"ידו",267
"אבישי",266
"משרדים",266
"הנשק",266
"שצריכה",266
"המועד",266
"מוכנה",266
"עורךדין",266
"מבנה",266
"אוכלוסיות",266
"הבינוי",266
"עובדה",266
"מקורות",265
"בעיית",265
"פנסיה",265
"תחילת",265
"זאב",265
"הפטור",265
"מקווים",265
"בהצלחה",264
"תומך",264
"הצעירים",264
"מניחה",264
"מחלוקת",264
"יגיעו",264
"קבלן",264
"לאף",264
"להודיע",264
"דורש",264
"פקודת",264
"הגידול",263
"זהות",263
"אוהב",263
"בדיקות",263
"מאפשרים",263
"הראשונים",263
"פלילית",262
"מתנצל",262
"התאגיד",262
"בצבא",262
"למקומות",262
"בפנים",262
"נצרת",262
"התיק",262
"חינם",261
"תל",261
"באוקטובר",261
"נשיא",261
"תאריך",261
"משפטים",261
"השרה",261
"השטח",261
"יחסי",261
"להוביל",261
"דן",261
"ממשיך",261
"והרבה",260
"הצלחנו",260
"עתיד",260
"סוגיות",260
"הלב",260
"ההוצאות",260
"גובה",260
"ייכנס",259
"ההערות",259
"לדרך",259
"במדינות",259
"חומר",259
"הלוואי",259
"סגור",259
"שמים",259
"להצטרף",258
"שואלים",258
"הקרובים",258
"הקואליציה",258
"רוח",258
"ואף",258
"הכותל",258
"בעת",258
"לסיכום",258
"חיפה",258
"מחזיק",258
"כץ",258
"שכרגע",258
"לחתום",258
"המפעל",258
"התעסוקה",258
"כנגד",257
"באירופה",257
"הטבע",257
"מיקי",257
"אחזור",257
"גישה",257
"שבהן",257
"לחדד",257
"חירום",256
"ארנונה",256
"להחיל",256
"מסלול",256
"צד",256
"לאט",256
"לשנים",256
"לדחות",256
"החוזה",256
"יהודית",255
"הבנה",255
"מרגישים",255
"תלונה",255
"הרצון",255
"האיזון",254
"כללים",254
"מצטרף",254
"מכרזים",254
"מוקדם",254
"בוועדות",254
"מפריע",254
"המוסדות",254
"שבאים",254
"בסוגיה",253
"ירים",253
"ואמרתי",253
"הניהול",253
"ידוע",253
"צור",253
"העסקה",253
"השונות",253
"להגיב",252
"למורים",252
"התפיסה",252
"מכבד",252
"שילוב",252
"תיקונים",252
"התוצאות",252
"יישובים",252
"מודעות",252
"לשוק",252
"יחידה",252
"הספציפי",252
"הרגיל",252
"בבנק",251
"החובה",251
"הרשימה",251
"בינינו",251
"ישנם",251
"לאומית",251
"ולכל",251
"בסיכון",250
"יורד",250
"תשומת",250
"שהייתי",250
"לחכות",250
"מוצר",250
"בענף",250
"סיכוי",250
"מאוחר",250
"הפרישה",250
"התופעה",250
"שהגיע",250
"חמישי",250
"הצרכנים",249
"לצד",249
"להחליף",249
"שחבר",249
"תבוא",249
"פתיחת",249
"קובעת",248
"ישלם",248
"בתנאי",248
"נכים",248
"אורלי",248
"נופש",248
"פניה",247
"אוניברסיטת",247
"אנרגיה",247
"חוב",247
"תושבי",247
"סיכום",247
"תאמין",247
"הראשי",247
"שוועדת",247
"שהדיון",246
"תוצאות",246
"ההכשרה",246
"והספורט",246
"ההכנסה",246
"שנותנים",246
"שיעורי",246
"עדיפות",245
"חריג",245
"התחום",245
"נפש",245
"ההזדמנות",245
"תמונה",245
"מתאר",245
"מצאנו",245
"ובכלל",245
"הלבנת",245
"תרופות",245
"חוזרת",244
"הנוכחית",244
"להכיר",244
"מוצאים",244
"ילך",244
"שבת",244
"מצוינת",244
"לממן",244
"קוראת",244
"מכוני",244
"הלקוח",243
"חזק",243
"להתחייב",243
"קרקע",243
"כה",243
"ישבנו",243
"הנכים",243
"משא",243
"פרט",243
"הדיווח",243
"לשלב",243
"שהמשרד",243
"טענה",243
