stem,count
הונח,262
סלח,262
דמוקרט,262
נדון,262
חינם,261
באוקטובר,261
גיבש,261
היצע,261
מועדון,261
זיהוי,260
הסית,260
מתוק,259
משקל,259
אנוש,259
פירוש,259
אמה,259
רבע,259
שחור,259
גרעין,258
כץ,258
אנס,258
מיקי,257
אלטרנטיבה,257
שיה,256
בורך,256
העדה,256
לאט,256
התפתח,255
ירק,255
פוטנציאל,255
קילומטר,254
העמיק,254
בוועדות,254
מול,254
הדליק,253
התמודדות,253
שהה,252
ישוב,252
השתלב,252
החזר,252
חום,251
פשע,251
קדוש,251
ביוב,251
שגה,251
סוהר,250
צמוד,250
יסודי,250
גמיש,249
טיול,249
קודם,249
חוויה,249
הקצאה,249
נסיעה,249
התקשר,248
זהיר,248
חשד,248
יצוע,248
זומן,248
מחליף,248
חיובי,248
אורלי,248
בורסה,247
יציב,247
חשיפה,247
שייך,247
צפוי,247
טייב,247
שוועדת,247
אימץ,246
הזמנה,246
נגזר,245
התחדש,245
הטריד,245
ניכר,245
הפקיד,244
תזכיר,244
קלה,244
חש,244
מרב,243
כה,243
כר,243
בנוי,243
נפטר,243
רכוש,243
זמני,243
מרבי,243
חיזק,242
ציוד,241
עמוק,241
גג,241
אומן,241
פדגוג,241
מיקד,241
מודיעין,241
ריאלי,240
מלכתחילה,240
עיצום,240
הסתבר,240
רוסיה,240
יידה,240
דגש,239
ברכה,239
ולמה,238
זהב,238
הפריט,238
סבור,238
שולם,238
טבריה,238
אמין,237
הבחנה,237
עצמאות,237
גיבוי,237
יצירה,237
עדין,236
סובך,236
קרובה,236
הפצה,236
חיצוני,236
עידן,236
הפרעה,236
הורה,236
גלעד,236
החזקה,236
החמיר,235
חוג,235
רגב,235
אוטומטי,235
הפחתה,235
פריט,235
אריאל,235
ישר,235
אמיתית,235
מייד,235
אפיין,234
הוכרח,234
אבק,234
סלל,234
הצהיר,234
חיוני,233
רוחב,233
שיט,233
הבדיל,233
הרשאה,233
נכתב,233
תקע,233
הנדסאי,233
סביבתי,232
כלא,232
הדרגה,232
בירר,232
נחשף,231
חיזוק,231
טל,231
שיפוץ,231
התנהג,230
התרשם,230
מזהה,230
כובע,230
נהר,230
שיקף,230
שמור,230
בדואים,230
נכשל,229
העניק,229
התייעץ,229
התחשב,229
מחסור,229
מנהלי,228
בזק,228
אדיר,228
כותר,228
מחצית,228
וב,228
לגיטימי,227
חבילה,227
התרחש,227
עודכן,227
פילג,227
עליז,227
הטרדה,227
כשזה,227
ברוורמן,227
ציטט,226
ננס,226
מבט,226
טכניון,225
נלקח,225
הגביר,225
השיח,225
טיב,225
מאית,225
חם,224
תחולה,224
ייצוא,224
שרץ,223
רדת,223
מעביד,222
מיצב,221
להיפך,221
הרס,221
הרגשה,221
סקטור,221
טרכטנברג,221
קהל,221
נכבד,221
הסברה,220
דמוקרטיה,220
עמיר,220
נעצר,220
טרור,219
האמיר,219
מרוץ,219
הצמיח,219
תחזית,218
נורמה,218
הותאם,218
התפתחות,218
התערבות,218
בספטמבר,217
היושבתראש,217
בור,217
השיט,217
ירה,216
ביקר,216
פקע,216
הפרטה,216
עלמנת,216
ביטחוני,216
שלכת,216
הערים,216
גא,215
פוליטיקה,215
הרצוג,215
סייג,215
שדר,215
סבב,215
נותר,215
דהיינו,214
מצר,214
כהונה,214
רתא,214
מקים,214
ייצוג,213
אורית,213
הוצע,213
הוויכוח,213
הועלה,213
תקר,213
שאכן,213
אבחן,212
נהיגה,212
מורשת,212
פשר,212
תפילה,211
אינפורמציה,211
פיקוד,211
הסמיך,211
אלמנט,211
מנדט,211
שקוף,211
שמאל,211
הזיק,210
אשפוז,210
שפירא,210
שכם,210
נתפס,210
הקצה,210
הציל,210
מימוש,210
באפריל,210
תוצר,210
דיבידנד,209
נבנה,209
למשהו,209
צעק,208
תקדים,208
מסחרי,208
שחל,208
הכרעה,208
רזרבה,207
משרת,207
אמירה,207
ניחם,207
המציא,207
אבסורד,206
פסיכיאטר,206
פסיכולוג,206
צוף,205
הקראה,205
צרכנות,205
אפיק,205
מרשם,205
עמית,205
באיזשהו,205
ריק,205
מגרש,205
ליצמן,204
תפקד,204
תקלה,204
נספה,204
מלכה,204
ז,204
שדולה,204
אלעזר,204
סעד,203
רומה,203
עתיר,203
עשיר,203
יושם,203
תייר,203
שומרון,202
תגובה,202
תפוצה,202
מזל,202
הבראה,202
עמוד,202
יוקר,202
מצוי,201
קפץ,201
שכך,201
הותקן,201
סופי,201
מוצלח,200
שלל,200
עוול,200
הצטבר,200
פסל,200
האשים,200
התייעלות,200
השמה,200
נבח,199
כס,199
סער,199
ירוק,199
סמנכל,199
וקנין,199
אמא,199
נתיב,199
חכם,198
עורר,198
מלאך,198
קייטנה,198
עונש,198
דגל,198
שקד,198
איציק,198
נדל,198
נבחן,197
עומס,197
התעורר,197
אה,197
המינהל,197
רחוק,197
מכונית,197
ממלכתי,197
ימין,197
ניסן,196
אסר,196
וו,196
עמיד,196
טון,196
רגם,195
שתה,195
תדר,195
אינטגרציה,195
מדרג,194
גנב,194
יוסף,194
טיס,194
הוכשר,194
פלטפורמה,193
מדיד,193
פיתרון,193
צינור,193
הסדרה,193
שרה,192
כותרת,192
נימוק,192
הציף,192
נוח,192
יוצג,192
ספורטאי,192
לחי,191
איחוד,191
התפרסם,191
שווק,191
בירור,190
רוברט,190
טיוטה,190
ניסח,190
מממן,190
פחות,189
בארצותהברית,189
רף,189
סידר,189
רצוי,189
ענייני,189
עצום,189
התבטא,188
תעשיין,188
טעות,188
הדדי,188
עמק,188
יב,188
הידברות,188
מלגה,188
מצוקה,188
סתר,188
אסיף,187
נורמטיבי,187
להרבה,187
הופעל,187
פיטורים,187
סגל,186
כיבוי,186
דוקטור,186
תפעול,186
שכב,186
החלשה,186
תוקף,185
קונקרטי,185
כרמל,185
מפתח,185
עדכן,185
ניגב,185
חור,185
ערעור,185
ואחרכך,185
יושבתראש,185
עצמי,184
הנפיש,184
שולחן,184
חלופי,184
דושן,184
מונופול,184
הסיע,184
הכשיר,184
חלף,184
שמירה,184
פירוק,184
לקה,183
דחייה,183
אשם,183
חיסון,183
קהילתי,183
אילטוב,183
מהו,182
פוקח,182
כוכב,182
מישור,181
חרף,181
משמעי,181
נחמד,181
זית,181
נתק,180
אינטנסיבי,180
טמיר,180
ריכוז,180
עשרים,179
רביעי,179
דיין,179
אוטומט,179
אשקלון,179
ערן,179
אפה,179
גמלאי,179
אמנה,179
עמאר,179
נזקק,178
באיזו,178
העריב,178
סירב,178
ראשוני,178
עז,178
זז,178
מתכונת,178
פרדה,178
יוסי,178
פשיעה,177
עתידי,177
עוז,177
ספרד,177
נדחה,177
משמעת,177
עקר,177
פין,177
מוטיבציה,177
חידוש,177
התנדבות,177
אימא,176
מהוועדה,176
הקפיד,176
הרמה,176
שווי,176
ריבלין,176
ניסוי,176
צירף,176
התחתן,176
ח,175
הצדיק,175
עקיף,175
עופר,175
ריפא,175
יישר,175
מאסר,174
פייגלין,174
התמשך,174
מתמחה,174
פריסה,174
נתח,174
הרגיע,173
שיפוט,172
הפקדה,172
מוסף,172
שיא,172
שיפר,172
גשר,172
פיצל,172
סגנית,172
סדרהיום,171
אייל,171
ודאות,171
הנגיד,171
אומץ,171
ניקיון,171
הצעיר,171
צפון,171
עיון,171
העניש,171
נספר,171
חמד,171
השמיע,171
צבאי,170
הוצדק,170
הסתפק,170
פיטר,170
סכר,170
האמנה,170
דירג,170
המנכלית,170
גישור,170
אזהרה,170
ירוחם,170
פרישה,169
ברק,169
נאור,169
עשוי,169
שמואל,169
מחנך,169
מערכתי,169
חוזי,169
מוח,169
גזיר,169
שליח,168
הקדמה,167
דחיפה,167
חזון,167
יולי,167
מיצוי,167
מתנה,166
בתיהמשפט,166
ערכי,166
הופנה,166
חולק,166
איים,166
תרום,166
סוכן,166
איחור,166
נענה,166
שכתב,165
אספקה,165
דור,165
ילדה,165
דאה,165
יען,165
תוכנן,165
פנוי,165
זועבי,165
השתפר,165
התקרב,164
לביא,164
ראובן,164
רוזין,164
מיני,164
פיצול,164
בועז,164
נאבק,164
ארוחה,164
קלף,164
התחלף,164
דיאלוג,164
יובא,164
ומשהו,164
דבור,164
החלפה,164
כשהיא,163
הגבלה,163
טס,163
אפריקה,162
שעבד,162
צנע,162
סימון,162
ירושה,162
אוחיון,162
הרג,162
הקדיש,162
מינוף,162
חדמשמעית,162
מהי,161
קשת,161
מתחרה,161
יופי,161
התקשה,161
דייק,161
ורד,161
נחל,161
שכאן,160
קומה,160
הזנה,160
זיהום,160
שאפילו,160
קובץ,160
התבסס,160
בעמ,160
הילה,160
גרמניה,160
מקרקעים,160
בןאדם,160
גינה,159
צוהר,159
בנובמבר,159
סנגור,159
קיר,159
המית,159
תג,158
צהרון,158
אבה,158
בוש,158
הובל,158
אקלים,158
עילה,158
הדור,158
תמלוגים,157
כיסוי,157
הוודלים,157
בירה,157
איתה,157
שאיאפשר,157
תוצרת,157
התגלה,157
תיכן,156
יפעה,156
וככה,156
השניה,156
ניצן,156
איילה,156
לידה,156
הקלה,155
כיב,155
שוכנע,155
התעקש,155
אהד,155
שימש,155
תגבר,155
זחאלקה,155
כישור,155
אשל,154
נפשי,154
גלאון,154
מירב,154
נפח,154
פלט,154
הרחיק,154
פג,154
מגע,153
מיכאל,153
שימוע,153
צוק,153
בצהל,153
אלוף,153
טרם,153
ספרית,153
ושלא,152
צבי,152
בקבוק,152
ייעץ,152
הפסד,152
שבה,152
בלט,152
אלקטרון,152
יידי,152
ראשונה,152
רציונל,152
נאה,151
העדפה,151
הפיץ,151
צעירה,151
נא,151
פירמידה,151
שנתי,150
שכירה,150
הכריח,150
מיסים,150
שינה,150
קנביס,150
הפיק,150
יובל,150
חתך,150
צרף,149
אחריות,149
דורג,149
גוש,149
אורגן,149
נקלט,149
התגלגל,149
התראה,149
שדווקא,149
טבל,148
בשר,148
זרם,148
סכסוך,148
העתיק,148
נטפל,148
כעס,148
הפרש,148
מקורי,148
מגדרי,148
תחרותי,148
סטטוטורי,148
אייר,148
אנא,148
שעם,148
תרבותי,148
הופקד,147
הסתמך,147
בכה,147
הפחיד,147
ערף,147
עישון,147
זכיין,147
הרקיע,147
יצוא,146
עורכיהדין,146
דורון,146
טקס,146
מגדר,146
שוחח,146
אוחד,146
י,146
עגל,145
מוסדי,145
המטה,145
תקצוב,145
רענן,145
איכותי,145
פסיק,145
עף,145
עדה,145
אבחון,145
הושקע,145
שמחה,145
קודש,145
פגרה,145
בעלות,145
פסקה,145
טובה,145
הוקדם,145
סבסד,144
שוויוני,144
שמי,144
זיכרון,144
פרח,144
תמא,144
בדרךכלל,144
תגמול,144
הכריז,144
נעזר,144
אפוטרופוס,144
עיוות,144
טקסטיל,144
בירוחם,144
התנסה,144
מוט,144
תיכון,143
אולפן,143
התיר,143
פרקטיקה,143
פרופורציה,143
מימש,142
כפול,142
אובייקטיבי,142
מכלול,142
חהכ,142
הסתיר,142
תינוק,142
עגול,142
ביתמשפט,142
רבני,142
מצה,142
סדיר,141
הובטח,141
לבגץ,141
הרצאה,141
כיושבראש,141
תיאטרון,141
מוות,141
תחזוק,141
הזיז,141
כלשהו,141
הצטיין,141
חומש,141
סיבוב,141
זעק,140
הדס,140
מהפך,140
צח,140
תגבור,140
התפרנס,140
צומת,140
עשירון,140
הדגש,140
שחקן,140
מייל,140
נעם,139
ירדן,139
הושלם,139
גלוי,139
ממשק,139
תועלת,139
ליכוד,139
גמליאל,139
זלזל,139
גילאון,139
תפר,139
עברה,139
נהרג,138
טסט,138
נפרט,138
מסע,138
נמכר,138
והוועדה,138
הוסלם,138
התחלק,138
צרפת,138
מנכלית,138
נוצל,137
בלעדי,137
נזהר,137
רך,137
הידר,137
סטודנטית,137
טובין,137
קב,137
לוועדות,137
מעשי,136
ציר,136
נוי,136
הוקץ,136
חריגה,136
החתים,136
חלל,136
קריב,136
כונה,136
ייבא,136
קנייה,136
השכיל,135
פניציה,135
גולה,135
התארגן,135
חטא,135
הסתננות,135
היגוי,135
ענישה,135
קטגור,135
היכן,135
בלבל,135
רינה,135
ספג,135
תואם,134
הספק,134
נעלם,134
היריון,134
עקף,134
עולמי,134
הסתכלות,134
הועיל,134
משמש,134
לביתהמשפט,133
יאה,133
בזבז,133
אופטימי,133
שפע,133
הרע,133
כדורסל,133
צמיג,133
אסטרטג,133
תועל,133
שיבש,133
קרוא,133
שחי,133
הוסכם,132
שאז,132
השכבה,132
מינימלי,132
תיווך,132
התעכב,132
נשמר,132
סמל,132
המלג,131
הוועד,131
התפרץ,131
ערובה,131
כרת,131
בוטח,131
הובן,131
הועמד,130
תיעש,130
הדאיג,130
ערער,130
תאריך,130
תשואה,130
נשוא,130
בסיון,130
זווית,129
זבולון,129
תלה,129
סטרוק,129
מאור,129
רקח,129
נקודתי,129
חנות,129
הצל,129
ענת,129
שגריר,129
הצדקה,128
מסור,128
פנסיון,128
עמרם,128
חדל,128
להנגיש,128
כישלון,128
בקי,128
ייצור,128
יער,128
זנדברג,128
חלם,128
חובר,128
מוחשב,128
תקרה,127
בביתהספר,127
עפר,127
מוגן,127
תכלית,127
רוזנטל,127
מעולה,127
פינה,127
יבואן,127
ברהשגה,127
חיפוש,127
בדיעבד,127
הייטק,127
סיף,127
נרחב,127
טיפולי,126
התמיד,126
טופורובסקי,126
הכפיל,126
נצח,126
הטעה,126
הועד,126
נהדר,126
העתק,126
מדף,125
השתכנע,125
מיפוי,125
הרצליה,125
עצור,125
נוגד,125
הצמדה,125
נגבה,125
חתום,125
תקשוב,125
תחליף,125
הנגב,125
העצים,125
פול,125
נחתם,124
פרלמנטר,124
התרגש,124
כדור,124
כוועדה,124
הפתיע,124
נשר,124
התניה,124
לוויין,124
רעש,124
אנרגטי,124
וולונטרי,123
מוזר,123
כלשהי,123
חריף,123
פיתח,123
זהר,123
הרגל,123
יוליה,123
בידה,123
יצירתי,122
מתאם,122
צל,122
כפוף,122
און,122
במשהו,122
ממד,122
יחימוביץ,122
שילוט,122
ההוא,122
עומר,122
דייר,122
דפוס,122
נמחק,121
ליותר,121
מאזן,121
אמתי,121
חלקי,121
לבנייה,121
פרסומת,121
זרע,121
אסטרטגי,121
קביל,121
הופתע,120
מפלג,120
מובהק,120
נטו,120
סיגריה,120
להחריג,120
סבלנות,120
נשיאה,119
עתודה,119
הוד,119
רוכז,119
איתר,119
מוסך,119
פספס,119
מכבי,119
תעבורה,119
רונית,118
שמיעה,118
סלומינסקי,118
סיקור,118
איסוף,118
הכביד,118
ופתאום,118
דילג,118
מוכיח,118
לוד,118
ט,118
תיעוד,118
נלווה,118
בונוס,118
ליברמן,118
הוחלש,118
רנן,118
הפריס,118
נחקק,117
השתכרות,117
איזן,117
מעטפת,117
בוודאות,117
סהרון,117
יועמש,117
אראל,117
תחזוקה,117
היגר,117
ניר,117
אנטנה,117
הטלה,117
הקפאה,116
התריע,116
גדעון,116
חילונים,116
שדד,116
התאפשר,116
מאיזה,116
מסכן,116
חמישים,116
השקיף,116
כרה,116
יורש,116
חשוד,116
רווחי,116
תרגיל,115
נגש,115
מחנה,115
דחוף,115
פרנקל,115
שלומית,115
הסתה,115
הוטרד,115
מוחמד,115
כלוא,115
התמנה,115
לול,115
רגש,115
שרף,115
חופשי,115
פומבי,115
בטבת,114
מיצה,114
מילר,114
גילה,114
הפגיש,114
מאמר,114
מישהי,114
מוועדת,114
מדור,114
תפישה,114
נגרם,114
אייכלר,114
פסח,114
הקשבה,114
ענייה,114
הקפיא,114
יא,114
שילח,114
דימונה,113
אלכס,113
בקרה,113
רבעון,113
משכנתה,113
עסוק,113
פיליפינים,113
עילי,113
רווי,113
בבתיהספר,113
מערב,113
הוארך,113
פרקטי,113
צורה,112
ייעל,112
המחאה,112
איחד,112
עורכידין,112
בחינם,112
טרח,112
אקדמאי,112
גבעה,112
אשכול,112
שימם,112
אריה,112
תחרות,112
כינוס,112
ריגש,112
התקלה,112
לולאה,112
עמוס,112
הקרנה,112
מטורף,111
גרוע,111
ציד,111
מחא,111
שניה,111
יבוא,111
שחר,111
ערבות,111
הדגים,111
הקדם,111
ההיפך,111
עובדתי,111
הכתיב,111
יבש,111
השתמע,111
סנטימטר,111
התיישבות,110
אפרופו,110
שטרית,110
אגור,110
סטטוס,110
דורי,110
חיקוק,110
נותק,110
קידוח,110
אילוץ,110
איכשהו,110
תמחר,110
שס,110
ודווקא,110
תחקיר,110
מנהיג,109
דרוש,109
לעיתים,109
בגצ,109
אריזה,109
התארגנות,109
דילמה,109
הפוך,109
עונשין,109
גיא,109
פקס,109
גמלה,109
התוויה,109
ינואר,108
קיפח,108
השראה,108
הד,108
הוזיל,108
בלא,108
סלע,108
אימון,108
חינך,108
הפגנה,108
נשלח,108
תחזק,108
אשכנז,108
חניון,108
ייבוא,108
צילום,107
גאל,107
אחמד,107
מדעי,107
הגיוני,107
צלח,107
שליחה,107
דצמבר,107
שכיר,107
וילמה,107
פנאי,106
הוזמן,106
מקש,106
סתירה,106
לסדרהיום,106
חטף,106
חוקה,106
נשנה,106
מיזוג,106
יישב,105
השתכר,105
כדורגל,105
הותנה,105
נורמלי,105
תוחלת,105
לחן,105
נגר,105
לץ,105
מוגבלות,105
התגייר,105
מיפה,105
תחשיב,105
ניקה,105
להב,105
לבטחון,105
הורוביץ,105
קרדיט,105
הפיל,104
למחרת,104
ערוך,104
התנאה,104
הוט,104
מרגי,104
בס,104
ארז,104
דאז,104
שורש,104
תאילנד,104
יציר,104
